user_id,location,duration,budget,mood,preferences,poi_name,rating
11503,Udaipur,3,high,Luxury,"spiritual,temples",City Palace,3
11504,Kolkata,2,low,Adventure,"food,architecture",Dakshineswar Kali Temple,5
11505,Chennai,13,low,Aesthetic,"food,temples",Guindy National Park,5
11506,Andaman,11,low,Busy,spiritual,Ross Island,3
11507,Bodhgaya,3,low,Aesthetic,history,Great Buddha Statue,3
11508,Mumbai,7,low,Cultural,temples,Siddhivinayak Temple,5
11509,Sikkim,12,high,Cultural,urban hotspots,Nathula Pass,3
11510,Mysore,12,low,Romantic,"adventure,art,nature",Chamundi Hill,5
11511,Darjeeling,8,medium,Relaxed,"wildlife,urban hotspots",Peace Pagoda,5
11512,Mumbai,9,high,Busy,"architecture,urban hotspots,food",Marine Drive,3
11513,Kolkata,12,high,Foodie,"architecture,temples,entertainment",Dakshineswar Kali Temple,4
11514,Guwahati,11,high,Cultural,"temples,urban hotspots,food",Umananda Temple,3
11515,Jaisalmer,13,medium,Busy,"architecture,spiritual,history",Salim Singh Ki Haveli,5
11516,Mysore,8,high,Romantic,"temples,urban hotspots",Chamundi Hill,4
11517,Darjeeling,11,medium,Foodie,spiritual,Tiger Hill,3
11518,Jaipur,12,high,Aesthetic,adventure,Jantar Mantar,5
11519,Leh,14,medium,Foodie,"entertainment,temples",Leh Palace,4
11520,Darjeeling,7,low,Foodie,"history,adventure",Batasia Loop,5
11521,Varanasi,8,high,Busy,"history,temples",Sarnath,4
11522,Kerala,10,high,Adventure,"architecture,wildlife,history",Alleppey Backwaters,5
11523,Bodhgaya,10,high,Foodie,"architecture,beaches,shopping",Bodhi Tree,5
11524,Delhi,5,low,Busy,"nature,shopping",Humayun's Tomb,5
11525,Darjeeling,10,high,Aesthetic,shopping,Tiger Hill,5
11526,Sikkim,10,medium,Busy,spiritual,Rumtek Monastery,5
11527,Andaman,12,high,Foodie,"shopping,adventure,temples",Havelock Island,3
11528,Andaman,6,medium,Luxury,urban hotspots,Cellular Jail,3
11529,Mumbai,5,high,Foodie,"adventure,art",Gateway of India,3
11530,Andaman,9,high,Busy,"urban hotspots,food",Radhanagar Beach,5
11531,Agra,8,low,Foodie,"art,nature,adventure",Itmad-ud-Daulah,4
11532,Hampi,6,low,Romantic,"architecture,adventure,shopping",Matanga Hill,4
11533,Manali,7,medium,Foodie,"nature,beaches,architecture",Solang Valley,3
11534,Kolkata,9,low,Cultural,"wildlife,architecture",St. Paul's Cathedral,4
11535,Shimla,3,high,Luxury,"shopping,food,nature",Mall Road,3
11536,Chennai,5,high,Romantic,"spiritual,beaches",San Thome Basilica,5
11537,Bodhgaya,11,low,Busy,"beaches,adventure,nature",Karmapa Monastery,3
11538,Amritsar,9,high,Relaxed,shopping,Durgiana Temple,4
11539,Guwahati,7,low,Luxury,"wildlife,beaches,history",Umananda Temple,4
11540,Darjeeling,13,medium,Romantic,adventure,Peace Pagoda,3
11541,Jaipur,8,high,Luxury,"entertainment,wildlife",Jantar Mantar,3
11542,Bangalore,12,medium,Busy,spiritual,Cubbon Park,5
11543,Udaipur,14,low,Adventure,"nature,adventure",Fateh Sagar Lake,5
11544,Chennai,2,high,Aesthetic,"wildlife,nature,adventure",Fort St. George,5
11545,Chennai,2,high,Aesthetic,"adventure,temples,nature",Fort St. George,4
11546,Mumbai,6,medium,Romantic,"adventure,food,nature",Gateway of India,5
11547,Kolkata,12,low,Aesthetic,"wildlife,entertainment,temples",St. Paul's Cathedral,5
11548,Bangalore,14,high,Romantic,"shopping,architecture",ISKCON Temple,3
11549,Mumbai,6,medium,Relaxed,"wildlife,architecture,urban hotspots",Gateway of India,3
11550,Jaipur,2,high,Relaxed,"entertainment,architecture",City Palace,5
11551,Amritsar,8,medium,Luxury,"wildlife,architecture,history",Golden Temple,3
11552,Hyderabad,2,low,Relaxed,urban hotspots,Salar Jung Museum,4
11553,Delhi,10,low,Adventure,"spiritual,wildlife,art",Humayun's Tomb,4
11554,Hyderabad,14,high,Foodie,"entertainment,art",Birla Mandir,5
11555,Mysore,9,high,Romantic,"entertainment,architecture,art",Chamundi Hill,5
11556,Udaipur,13,medium,Romantic,nature,City Palace,5
11557,Coorg,6,low,Relaxed,"shopping,history",Nisargadhama,5
11558,Kerala,6,medium,Cultural,"temples,wildlife",Kovalam Beach,4
11559,Chennai,7,low,Luxury,spiritual,Kapaleeshwarar Temple,5
11560,Manali,3,low,Aesthetic,"architecture,food",Old Manali,4
11561,Udaipur,9,high,Romantic,"art,beaches",Fateh Sagar Lake,4
11562,Mysore,14,low,Romantic,nature,Brindavan Gardens,5
11563,Manali,10,high,Aesthetic,shopping,Jogini Falls,3
11564,Bodhgaya,6,low,Relaxed,"beaches,food",Great Buddha Statue,4
11565,Sikkim,8,low,Relaxed,"beaches,spiritual,adventure",Nathula Pass,5
11566,Jaisalmer,7,high,Relaxed,"art,nature",Gadisar Lake,3
11567,Pushkar,14,medium,Cultural,"beaches,spiritual,wildlife",Varaha Temple,5
11568,Mumbai,10,low,Romantic,urban hotspots,Gateway of India,4
11569,Varanasi,2,low,Busy,"beaches,temples",Dashashwamedh Ghat,4
11570,Delhi,4,high,Romantic,"temples,urban hotspots,entertainment",India Gate,4
11571,Amritsar,2,medium,Cultural,art,Durgiana Temple,3
11572,Jaisalmer,7,high,Relaxed,"temples,beaches",Gadisar Lake,3
11573,Bangalore,2,low,Luxury,"adventure,spiritual",Cubbon Park,5
11574,Andaman,14,low,Busy,"adventure,spiritual",Baratang Island,4
11575,Shimla,5,high,Relaxed,architecture,Mall Road,4
11576,Udaipur,3,high,Romantic,"food,shopping",City Palace,3
11577,Mysore,2,high,Relaxed,spiritual,Mysore Palace,5
11578,Goa,6,high,Busy,"temples,adventure,art",Anjuna Beach,3
11579,Chennai,2,low,Cultural,"temples,art",San Thome Basilica,4
11580,Goa,2,low,Adventure,"beaches,shopping",Baga Beach,4
11581,Chennai,7,medium,Romantic,"art,shopping",Marina Beach,3
11582,Rishikesh,8,low,Cultural,"beaches,temples,adventure",Triveni Ghat,3
11583,Kolkata,5,high,Luxury,"beaches,spiritual,food",Dakshineswar Kali Temple,4
11584,Rishikesh,4,medium,Luxury,"adventure,wildlife",Laxman Jhula,3
11585,Mysore,13,medium,Adventure,"beaches,spiritual,temples",Chamundi Hill,4
11586,Bodhgaya,9,low,Luxury,"urban hotspots,beaches",Mahabodhi Temple,3
11587,Hampi,2,medium,Romantic,adventure,Virupaksha Temple,5
11588,Kolkata,10,medium,Foodie,art,Victoria Memorial,5
11589,Agra,4,high,Romantic,"wildlife,history",Fatehpur Sikri,3
11590,Andaman,4,medium,Relaxed,nature,Baratang Island,5
11591,Delhi,2,high,Busy,spiritual,Red Fort,3
11592,Guwahati,2,low,Aesthetic,urban hotspots,Pobitora Wildlife Sanctuary,3
11593,Jaisalmer,2,high,Relaxed,nature,Jaisalmer Fort,4
11594,Leh,11,high,Luxury,"art,temples,spiritual",Pangong Lake,3
11595,Chennai,6,high,Romantic,"adventure,art,shopping",Guindy National Park,3
11596,Jaisalmer,7,medium,Busy,"urban hotspots,spiritual,architecture",Salim Singh Ki Haveli,3
11597,Delhi,9,low,Relaxed,"nature,spiritual",India Gate,3
11598,Leh,4,low,Luxury,"food,shopping,adventure",Leh Palace,4
11599,Leh,6,medium,Aesthetic,architecture,Leh Palace,3
11600,Kolkata,9,medium,Luxury,"spiritual,shopping,history",Victoria Memorial,3
11601,Manali,13,high,Adventure,"shopping,adventure",Jogini Falls,5
11602,Hampi,6,medium,Adventure,"wildlife,entertainment,history",Matanga Hill,4
11603,Kerala,12,high,Aesthetic,"architecture,history",Wayanad,3
11604,Leh,6,low,Luxury,wildlife,Nubra Valley,4
11605,Sikkim,11,medium,Adventure,wildlife,Nathula Pass,5
11606,Jaisalmer,4,high,Romantic,"architecture,temples",Sam Sand Dunes,5
11607,Kerala,11,high,Aesthetic,"nature,history,shopping",Alleppey Backwaters,3
11608,Jaipur,9,high,Aesthetic,"history,architecture",City Palace,3
11609,Jaisalmer,12,high,Relaxed,"art,nature",Sam Sand Dunes,4
11610,Kolkata,2,medium,Luxury,"urban hotspots,adventure,temples",St. Paul's Cathedral,5
11611,Kerala,6,medium,Foodie,"beaches,architecture,shopping",Alleppey Backwaters,4
11612,Darjeeling,5,medium,Aesthetic,"history,urban hotspots",Batasia Loop,4
11613,Mumbai,11,low,Foodie,"food,beaches",Siddhivinayak Temple,3
11614,Rishikesh,11,medium,Busy,"urban hotspots,history",Laxman Jhula,3
11615,Kerala,9,low,Foodie,"history,temples",Kovalam Beach,4
11616,Agra,3,low,Adventure,"nature,architecture",Fatehpur Sikri,5
11617,Hyderabad,7,high,Aesthetic,"entertainment,history",Golconda Fort,3
11618,Kolkata,4,low,Foodie,"wildlife,entertainment,nature",Victoria Memorial,4
11619,Rishikesh,5,high,Cultural,"spiritual,architecture,beaches",Laxman Jhula,4
11620,Shimla,12,low,Cultural,"spiritual,temples",Christ Church,3
11621,Hampi,5,medium,Foodie,"adventure,entertainment",Hampi Bazaar,5
11622,Manali,4,medium,Cultural,"architecture,entertainment",Hadimba Temple,3
11623,Darjeeling,5,high,Aesthetic,"nature,temples",Tiger Hill,5
11624,Amritsar,7,high,Luxury,beaches,Wagah Border,5
11625,Guwahati,11,high,Romantic,"shopping,adventure",Kaziranga National Park,4
11626,Varanasi,9,high,Luxury,"history,shopping",Ramnagar Fort,3
11627,Jaisalmer,11,low,Adventure,history,Patwon Ki Haveli,4
11628,Pondicherry,6,high,Luxury,art,Paradise Beach,4
11629,Manali,2,low,Relaxed,"entertainment,spiritual,shopping",Solang Valley,5
11630,Goa,13,high,Romantic,"history,shopping,architecture",Fort Aguada,4
11631,Guwahati,12,medium,Cultural,"architecture,wildlife",Pobitora Wildlife Sanctuary,4
11632,Goa,12,medium,Adventure,"shopping,nature,entertainment",Anjuna Beach,3
11633,Coorg,9,high,Busy,"entertainment,wildlife",Nisargadhama,5
11634,Goa,9,low,Adventure,architecture,Dudhsagar Falls,5
11635,Kolkata,11,high,Busy,architecture,St. Paul's Cathedral,5
11636,Agra,14,low,Adventure,"entertainment,temples,history",Itmad-ud-Daulah,4
11637,Rishikesh,10,low,Cultural,"nature,shopping",Neelkanth Mahadev Temple,4
11638,Pondicherry,6,low,Cultural,"temples,nature,beaches",Promenade Beach,4
11639,Pushkar,13,medium,Foodie,"architecture,urban hotspots,food",Varaha Temple,5
11640,Pushkar,10,medium,Romantic,"nature,architecture",Varaha Temple,3
11641,Udaipur,2,medium,Relaxed,art,Saheliyon ki Bari,5
11642,Kerala,10,low,Aesthetic,"temples,adventure,food",Munnar,3
11643,Hyderabad,10,low,Cultural,food,Hussain Sagar Lake,5
11644,Coorg,3,high,Busy,"nature,urban hotspots,art",Nisargadhama,3
11645,Sikkim,3,medium,Relaxed,"temples,art",Tsongmo Lake,3
11646,Pondicherry,12,low,Romantic,"food,entertainment",Auroville,4
11647,Andaman,6,high,Aesthetic,urban hotspots,Baratang Island,5
11648,Rishikesh,14,high,Aesthetic,architecture,Triveni Ghat,3
11649,Sikkim,12,low,Foodie,"art,architecture,adventure",Enchey Monastery,4
11650,Delhi,5,medium,Adventure,architecture,Qutub Minar,4
11651,Guwahati,3,low,Aesthetic,"food,architecture",Saraighat Bridge,3
11652,Darjeeling,3,high,Luxury,"wildlife,entertainment",Botanical Garden,5
11653,Bodhgaya,5,high,Cultural,"art,entertainment,shopping",Thai Monastery,4
11654,Guwahati,9,low,Cultural,architecture,Kamakhya Temple,3
11655,Darjeeling,10,high,Adventure,"spiritual,temples,architecture",Tiger Hill,3
11656,Manali,7,low,Cultural,"history,architecture",Old Manali,4
11657,Pondicherry,12,medium,Romantic,"architecture,nature,food",Paradise Beach,4
11658,Sikkim,3,low,Adventure,nature,Rumtek Monastery,5
11659,Sikkim,10,medium,Cultural,entertainment,MG Marg,4
11660,Pondicherry,4,medium,Busy,"temples,art,adventure",Promenade Beach,5
11661,Bodhgaya,5,high,Busy,history,Mahabodhi Temple,3
11662,Udaipur,9,low,Romantic,beaches,Lake Pichola,3
11663,Kolkata,12,high,Aesthetic,"entertainment,spiritual,urban hotspots",Dakshineswar Kali Temple,4
11664,Pondicherry,11,high,Romantic,"urban hotspots,nature",Paradise Beach,4
11665,Hyderabad,6,low,Cultural,art,Golconda Fort,5
11666,Goa,12,medium,Adventure,"adventure,shopping,urban hotspots",Calangute Beach,5
11667,Delhi,8,medium,Adventure,beaches,Qutub Minar,4
11668,Jaipur,7,low,Cultural,"adventure,architecture",Hawa Mahal,4
11669,Kerala,11,low,Adventure,"temples,history,beaches",Athirappilly Falls,4
11670,Kolkata,4,high,Busy,"nature,shopping",Howrah Bridge,3
11671,Jaisalmer,11,low,Luxury,"entertainment,urban hotspots,art",Gadisar Lake,3
11672,Coorg,7,high,Cultural,"wildlife,beaches",Madikeri Fort,3
11673,Kolkata,5,medium,Foodie,"food,beaches",Howrah Bridge,4
11674,Guwahati,3,medium,Busy,"spiritual,beaches,wildlife",Kaziranga National Park,3
11675,Delhi,3,low,Luxury,"shopping,urban hotspots,food",Lotus Temple,3
11676,Bangalore,5,medium,Cultural,nature,Cubbon Park,4
11677,Shimla,9,high,Luxury,spiritual,Jakhoo Temple,5
11678,Udaipur,13,low,Adventure,temples,Lake Pichola,3
11679,Sikkim,8,high,Romantic,history,Nathula Pass,4
11680,Manali,6,high,Adventure,"beaches,temples,architecture",Hadimba Temple,3
11681,Bodhgaya,3,medium,Foodie,"adventure,temples",Thai Monastery,3
11682,Kolkata,10,high,Relaxed,wildlife,Dakshineswar Kali Temple,4
11683,Kolkata,12,low,Luxury,"beaches,architecture,entertainment",Victoria Memorial,3
11684,Manali,8,low,Adventure,adventure,Jogini Falls,4
11685,Guwahati,4,low,Luxury,"art,entertainment",Kamakhya Temple,3
11686,Chennai,9,high,Foodie,architecture,Marina Beach,3
11687,Hampi,3,low,Foodie,"beaches,entertainment,adventure",Matanga Hill,3
11688,Darjeeling,12,low,Adventure,beaches,Botanical Garden,3
11689,Shimla,14,high,Luxury,"urban hotspots,wildlife",The Ridge,3
11690,Hampi,7,medium,Foodie,wildlife,Vijaya Vittala Temple,4
11691,Hyderabad,3,high,Luxury,entertainment,Hussain Sagar Lake,5
11692,Pondicherry,13,medium,Busy,"history,temples",Paradise Beach,3
11693,Jaipur,6,high,Romantic,"art,adventure",Hawa Mahal,5
11694,Hyderabad,14,high,Busy,"urban hotspots,art",Hussain Sagar Lake,5
11695,Shimla,2,low,Adventure,"spiritual,wildlife,shopping",Christ Church,5
11696,Hyderabad,3,medium,Cultural,"temples,nature",Salar Jung Museum,5
11697,Bodhgaya,12,low,Cultural,architecture,Mahabodhi Temple,4
11698,Darjeeling,3,low,Luxury,"temples,beaches",Botanical Garden,3
11699,Bodhgaya,11,medium,Cultural,adventure,Great Buddha Statue,3
11700,Sikkim,2,high,Cultural,"architecture,art",Nathula Pass,5
11701,Jaisalmer,5,low,Foodie,"history,beaches",Sam Sand Dunes,4
11702,Goa,6,medium,Busy,urban hotspots,Dudhsagar Falls,4
11703,Varanasi,4,medium,Adventure,food,Manikarnika Ghat,3
11704,Pushkar,4,high,Romantic,"beaches,temples",Pushkar Lake,4
11705,Andaman,5,low,Busy,"shopping,temples,nature",Radhanagar Beach,4
11706,Andaman,11,low,Foodie,nature,Radhanagar Beach,5
11707,Delhi,11,low,Romantic,temples,India Gate,4
11708,Andaman,2,high,Romantic,"beaches,history",Havelock Island,4
11709,Varanasi,3,medium,Foodie,"spiritual,entertainment",Dashashwamedh Ghat,3
11710,Agra,10,low,Busy,entertainment,Agra Fort,4
11711,Shimla,13,medium,Aesthetic,adventure,Mall Road,4
11712,Hyderabad,6,low,Aesthetic,adventure,Birla Mandir,5
11713,Amritsar,5,medium,Adventure,"shopping,urban hotspots,food",Jallianwala Bagh,4
11714,Leh,14,high,Luxury,"temples,wildlife",Nubra Valley,5
11715,Mumbai,7,high,Relaxed,"history,beaches",Elephanta Caves,5
11716,Shimla,12,high,Adventure,history,Kufri,4
11717,Coorg,3,high,Cultural,"shopping,spiritual,urban hotspots",Abbey Falls,4
11718,Varanasi,6,low,Foodie,"nature,food",Ramnagar Fort,4
11719,Bodhgaya,7,low,Adventure,history,Bodhi Tree,4
11720,Shimla,7,high,Luxury,"nature,spiritual,urban hotspots",Kufri,4
11721,Kolkata,7,high,Luxury,"architecture,history",Howrah Bridge,5
11722,Delhi,4,medium,Adventure,wildlife,Qutub Minar,5
11723,Darjeeling,4,medium,Adventure,"nature,beaches",Batasia Loop,5
11724,Hampi,6,low,Aesthetic,"urban hotspots,shopping,adventure",Matanga Hill,3
11725,Delhi,5,medium,Romantic,architecture,Humayun's Tomb,4
11726,Manali,6,low,Relaxed,"history,entertainment,beaches",Jogini Falls,5
11727,Leh,3,high,Romantic,"architecture,nature",Leh Palace,5
11728,Hampi,10,low,Romantic,"adventure,entertainment,history",Vijaya Vittala Temple,5
11729,Hyderabad,12,high,Foodie,"wildlife,temples",Hussain Sagar Lake,5
11730,Agra,10,high,Aesthetic,"art,architecture",Itmad-ud-Daulah,4
11731,Kolkata,5,high,Busy,"beaches,spiritual,adventure",Indian Museum,3
11732,Mumbai,2,high,Cultural,entertainment,Siddhivinayak Temple,3
11733,Delhi,5,low,Romantic,"nature,food,urban hotspots",Qutub Minar,5
11734,Mumbai,5,high,Romantic,"spiritual,food,architecture",Chhatrapati Shivaji Terminus,5
11735,Delhi,7,low,Romantic,"temples,food",Lotus Temple,5
11736,Mumbai,9,high,Adventure,"urban hotspots,entertainment",Chhatrapati Shivaji Terminus,5
11737,Guwahati,4,high,Luxury,"temples,architecture,art",Umananda Temple,3
11738,Guwahati,5,medium,Aesthetic,"spiritual,architecture",Saraighat Bridge,5
11739,Kolkata,10,low,Cultural,entertainment,Dakshineswar Kali Temple,5
11740,Bangalore,3,medium,Adventure,"shopping,architecture",ISKCON Temple,3
11741,Jaipur,13,medium,Cultural,entertainment,Hawa Mahal,4
11742,Coorg,8,medium,Foodie,history,Madikeri Fort,4
11743,Hampi,7,low,Busy,architecture,Hampi Bazaar,4
11744,Kolkata,11,low,Relaxed,architecture,Indian Museum,3
11745,Andaman,6,high,Luxury,"art,shopping",Ross Island,4
11746,Mumbai,3,low,Aesthetic,adventure,Gateway of India,4
11747,Shimla,4,medium,Cultural,"art,beaches,temples",Christ Church,5
11748,Shimla,7,high,Relaxed,beaches,Jakhoo Temple,5
11749,Manali,12,high,Busy,"beaches,temples",Jogini Falls,4
11750,Hampi,14,high,Aesthetic,"temples,wildlife",Hampi Bazaar,3
11751,Bodhgaya,12,high,Romantic,"history,art",Thai Monastery,3
11752,Amritsar,12,low,Luxury,"adventure,shopping,urban hotspots",Jallianwala Bagh,5
11753,Agra,2,high,Cultural,"wildlife,art",Agra Fort,3
11754,Sikkim,8,low,Busy,"entertainment,beaches",Enchey Monastery,3
11755,Chennai,3,medium,Luxury,"adventure,history",Guindy National Park,3
11756,Kerala,5,low,Adventure,beaches,Kovalam Beach,5
11757,Leh,10,high,Foodie,"entertainment,wildlife,art",Magnetic Hill,5
11758,Chennai,12,high,Relaxed,nature,San Thome Basilica,4
11759,Darjeeling,8,medium,Busy,adventure,Batasia Loop,3
11760,Sikkim,3,low,Luxury,entertainment,Nathula Pass,4
11761,Jaipur,8,medium,Foodie,shopping,Nahargarh Fort,5
11762,Varanasi,7,medium,Relaxed,"wildlife,art",Dashashwamedh Ghat,5
11763,Leh,13,low,Foodie,"nature,spiritual,adventure",Leh Palace,5
11764,Delhi,10,medium,Luxury,wildlife,Red Fort,5
11765,Varanasi,10,medium,Relaxed,"history,shopping,wildlife",Sarnath,4
11766,Hampi,8,medium,Aesthetic,"art,spiritual",Matanga Hill,3
11767,Amritsar,11,high,Adventure,shopping,Partition Museum,5
11768,Agra,14,medium,Adventure,adventure,Taj Mahal,3
11769,Varanasi,3,low,Foodie,nature,Sarnath,5
11770,Bangalore,13,high,Cultural,"architecture,entertainment",Nandi Hills,3
11771,Leh,5,high,Busy,adventure,Leh Palace,4
11772,Bangalore,14,medium,Relaxed,"art,temples,wildlife",Bangalore Palace,4
11773,Bodhgaya,5,low,Busy,"wildlife,beaches,nature",Karmapa Monastery,3
11774,Coorg,10,medium,Romantic,"temples,shopping,entertainment",Dubare Elephant Camp,3
11775,Varanasi,11,high,Cultural,"architecture,temples,wildlife",Sarnath,3
11776,Darjeeling,14,low,Foodie,"shopping,adventure",Darjeeling Himalayan Railway,5
11777,Pondicherry,9,low,Aesthetic,history,Auroville,5
11778,Udaipur,12,high,Foodie,wildlife,Jagdish Temple,5
11779,Amritsar,5,low,Cultural,art,Jallianwala Bagh,5
11780,Jaipur,12,high,Adventure,"shopping,food",City Palace,4
11781,Varanasi,8,low,Cultural,entertainment,Manikarnika Ghat,5
11782,Chennai,11,high,Aesthetic,"entertainment,urban hotspots",San Thome Basilica,5
11783,Varanasi,13,low,Aesthetic,"architecture,temples",Manikarnika Ghat,3
11784,Darjeeling,2,medium,Busy,"entertainment,spiritual,urban hotspots",Botanical Garden,3
11785,Hampi,4,low,Foodie,temples,Lotus Mahal,4
11786,Amritsar,11,low,Cultural,"shopping,art",Partition Museum,5
11787,Varanasi,12,high,Luxury,adventure,Sarnath,5
11788,Chennai,7,low,Foodie,"food,shopping,art",Guindy National Park,3
11789,Agra,10,medium,Romantic,temples,Fatehpur Sikri,3
11790,Delhi,10,medium,Luxury,spiritual,Humayun's Tomb,4
11791,Hyderabad,11,low,Luxury,architecture,Golconda Fort,5
11792,Rishikesh,7,low,Foodie,"nature,art",Ram Jhula,4
11793,Pushkar,13,high,Adventure,architecture,Pushkar Camel Fair,4
11794,Kerala,12,low,Aesthetic,"food,nature,beaches",Athirappilly Falls,4
11795,Udaipur,6,low,Busy,temples,Lake Pichola,3
11796,Shimla,7,low,Adventure,"wildlife,architecture",Mall Road,4
11797,Darjeeling,7,low,Aesthetic,"urban hotspots,art,food",Batasia Loop,4
11798,Andaman,11,high,Foodie,"entertainment,shopping,food",Ross Island,4
